#########################################################
# BFT-U Tdc                                             #
#########################################################
110	0	118	1	0	683.5	-1
110	0	119	1	0	683.5	-1
110	0	120	1	0	685.5	-1
110	0	121	1	0	685.5	-1
110	0	122	1	0	684.5	-1
110	0	123	1	0	684.5	-1
110	0	124	1	0	684.5	-1
110	0	125	1	0	681.5	-1
110	0	126	1	0	683.5	-1
110	0	127	1	0	683.5	-1
110	0	128	1	0	684.5	-1
110	0	129	1	0	683.5	-1
110	0	130	1	0	682.5	-1
110	0	131	1	0	682.5	-1
110	0	132	1	0	684.5	-1
110	0	133	1	0	684.5	-1
110	0	134	1	0	682.5	-1
110	0	135	1	0	682.5	-1
110	0	136	1	0	683.5	-1
110	0	137	1	0	684.5	-1
110	0	138	1	0	683.5	-1
110	0	139	1	0	683.5	-1
110	0	140	1	0	683.5	-1
110	0	141	1	0	683.5	-1
110	0	142	1	0	683.5	-1
110	0	143	1	0	683.5	-1
110	0	144	1	0	685.5	-1
110	0	145	1	0	684.5	-1
110	0	146	1	0	684.5	-1
110	0	147	1	0	685.5	-1
110	0	148	1	0	684.5	-1
110	0	149	1	0	683.5	-1
110	0	150	1	0	684.5	-1
110	0	151	1	0	684.5	-1
110	0	152	1	0	683.5	-1
110	0	153	1	0	683.5	-1
110	0	154	1	0	684.5	-1
110	0	155	1	0	684.5	-1
110	0	156	1	0	683.5	-1
110	0	157	1	0	683.5	-1
110	0	158	1	0	685.5	-1
110	0	159	1	0	684.5	-1
#########################################################
# BFT-D Tdc                                             #
#########################################################
110	1	0	1	0	683.5	-1
110	1	1	1	0	684.5	-1
110	1	2	1	0	683.5	-1
110	1	3	1	0	685.5	-1
110	1	4	1	0	683.5	-1
110	1	5	1	0	684.5	-1
110	1	6	1	0	684.5	-1
110	1	7	1	0	684.5	-1
110	1	8	1	0	683.5	-1
110	1	9	1	0	684.5	-1
110	1	10	1	0	684.5	-1
110	1	11	1	0	686.5	-1
110	1	12	1	0	684.5	-1
110	1	13	1	0	685.5	-1
110	1	14	1	0	684.5	-1
110	1	15	1	0	685.5	-1
110	1	16	1	0	685.5	-1
110	1	17	1	0	686.5	-1
110	1	18	1	0	684.5	-1
110	1	19	1	0	686.5	-1
110	1	20	1	0	685.5	-1
110	1	21	1	0	686.5	-1
110	1	22	1	0	684.5	-1
110	1	23	1	0	685.5	-1
110	1	24	1	0	686.5	-1
110	1	25	1	0	686.5	-1
110	1	26	1	0	684.5	-1
110	1	27	1	0	686.5	-1
110	1	28	1	0	685.5	-1
110	1	29	1	0	686.5	-1
110	1	30	1	0	684.5	-1
110	1	31	1	0	685.5	-1
110	1	32	1	0	683.5	-1
110	1	33	1	0	684.5	-1
110	1	34	1	0	684.5	-1
110	1	35	1	0	685.5	-1
110	1	36	1	0	686.5	-1
110	1	37	1	0	685.5	-1
110	1	38	1	0	685.5	-1
110	1	39	1	0	685.5	-1
110	1	40	1	0	684.5	-1
110	1	41	1	0	685.5	-1
110	1	42	1	0	683.5	-1
110	1	43	1	0	685.5	-1
110	1	44	1	0	684.5	-1
110	1	45	1	0	685.5	-1
110	1	46	1	0	683.5	-1
110	1	47	1	0	685.5	-1
110	1	48	1	0	685.5	-1
110	1	49	1	0	686.5	-1
110	1	50	1	0	683.5	-1
110	1	51	1	0	685.5	-1
110	1	52	1	0	684.5	-1
110	1	53	1	0	685.5	-1
110	1	54	1	0	683.5	-1
110	1	55	1	0	685.5	-1
110	1	56	1	0	685.5	-1
110	1	57	1	0	685.5	-1
110	1	58	1	0	685.5	-1
110	1	59	1	0	685.5	-1
110	1	60	1	0	683.5	-1
110	1	61	1	0	685.5	-1
110	1	62	1	0	683.5	-1
110	1	63	1	0	684.5	-1
110	1	64	1	0	683.5	-1
110	1	65	1	0	683.5	-1
110	1	66	1	0	683.5	-1
110	1	67	1	0	683.5	-1
110	1	68	1	0	682.5	-1
110	1	69	1	0	684.5	-1
110	1	70	1	0	684.5	-1
110	1	71	1	0	684.5	-1
110	1	72	1	0	683.5	-1
110	1	73	1	0	684.5	-1
110	1	74	1	0	683.5	-1
110	1	75	1	0	685.5	-1
110	1	76	1	0	684.5	-1
110	1	77	1	0	685.5	-1
110	1	78	1	0	684.5	-1
110	1	79	1	0	684.5	-1
110	1	80	1	0	685.5	-1
110	1	81	1	0	685.5	-1
110	1	82	1	0	685.5	-1
110	1	83	1	0	684.5	-1
110	1	84	1	0	684.5	-1
110	1	85	1	0	684.5	-1
110	1	86	1	0	683.5	-1
110	1	87	1	0	683.5	-1
110	1	88	1	0	685.5	-1
110	1	89	1	0	685.5	-1
110	1	90	1	0	683.5	-1
110	1	91	1	0	684.5	-1
110	1	92	1	0	685.5	-1
110	1	93	1	0	686.5	-1
110	1	94	1	0	683.5	-1
110	1	95	1	0	684.5	-1
110	1	96	1	0	684.5	-1
110	1	97	1	0	685.5	-1
110	1	98	1	0	683.5	-1
110	1	99	1	0	684.5	-1
110	1	100	1	0	684.5	-1
110	1	101	1	0	685.5	-1
110	1	102	1	0	683.5	-1
110	1	103	1	0	684.5	-1
110	1	104	1	0	684.5	-1
110	1	105	1	0	684.5	-1
110	1	106	1	0	683.5	-1
110	1	107	1	0	683.5	-1
110	1	108	1	0	684.5	-1
110	1	109	1	0	684.5	-1
110	1	110	1	0	683.5	-1
110	1	111	1	0	684.5	-1
110	1	112	1	0	685.5	-1
110	1	113	1	0	686.5	-1
110	1	114	1	0	683.5	-1
110	1	115	1	0	684.5	-1
110	1	116	1	0	684.5	-1
110	1	117	1	0	684.5	-1
110	1	118	1	0	681.5	-1
110	1	119	1	0	683.5	-1
110	1	120	1	0	684.5	-1
110	1	121	1	0	685.5	-1
110	1	122	1	0	683.5	-1
110	1	123	1	0	685.5	-1
110	1	124	1	0	683.5	-1
110	1	125	1	0	684.5	-1
110	1	126	1	0	683.5	-1
110	1	127	1	0	684.5	-1
110	1	128	1	0	683.5	-1
110	1	129	1	0	683.5	-1
110	1	130	1	0	681.5	-1
110	1	131	1	0	682.5	-1
110	1	132	1	0	683.5	-1
110	1	133	1	0	683.5	-1
110	1	134	1	0	682.5	-1
110	1	135	1	0	682.5	-1
110	1	136	1	0	683.5	-1
110	1	137	1	0	683.5	-1
110	1	138	1	0	683.5	-1
110	1	139	1	0	684.5	-1
110	1	140	1	0	682.5	-1
110	1	141	1	0	682.5	-1
110	1	142	1	0	683.5	-1
110	1	143	1	0	684.5	-1
110	1	144	1	0	683.5	-1
110	1	145	1	0	683.5	-1
110	1	146	1	0	683.5	-1
110	1	147	1	0	683.5	-1
110	1	148	1	0	681.5	-1
110	1	149	1	0	683.5	-1
110	1	150	1	0	682.5	-1
110	1	151	1	0	682.5	-1
110	1	152	1	0	683.5	-1
110	1	153	1	0	683.5	-1
110	1	154	1	0	682.5	-1
110	1	155	1	0	683.5	-1
110	1	156	1	0	682.5	-1
110	1	157	1	0	682.5	-1
110	1	158	1	0	683.5	-1
110	1	159	1	0	684.5	-1
