#SDC1-V1
1	1	0.833	-438.013
1	2	0.833	-438.806
1	3	0.833	-440.293
1	4	0.833	-439.603
1	5	0.833	-440.89
1	6	0.833	-442.475
1	7	0.833	-442.039
1	8	0.833	-441.616
1	9	0.833	-440.274
1	10	0.833	-441.173
1	11	0.833	-440.984
1	12	0.833	-441.596
1	13	0.833	-441.988
1	14	0.833	-441.547
1	15	0.833	-440.335
1	16	0.833	-440.689
1	17	0.833	-443.807
1	18	0.833	-444.417
1	19	0.833	-443.967
1	20	0.833	-444.874
1	21	0.833	-444.29
1	22	0.833	-444.825
1	23	0.833	-444.424
1	24	0.833	-443.846
1	25	0.833	-444.151
1	26	0.833	-445.057
1	27	0.833	-443.525
1	28	0.833	-444.458
1	29	0.833	-442.592
1	30	0.833	-442.42
1	31	0.833	-441.767
1	32	0.833	-442.479
1	33	0.833	-444.422
1	34	0.833	-444.127
1	35	0.833	-444.129
1	36	0.833	-444.39
1	37	0.833	-444.943
1	38	0.833	-445.412
1	39	0.833	-444.021
1	40	0.833	-444.202
1	41	0.833	-444.564
1	42	0.833	-444.457
1	43	0.833	-443.823
1	44	0.833	-443.893
1	45	0.833	-443.216
1	46	0.833	-442.909
1	47	0.833	-441.656
1	48	0.833	-442.001
1	49	0.833	-440.159
1	50	0.833	-440.299
1	51	0.833	-441.39
1	52	0.833	-440.283
1	53	0.833	-441.33
1	54	0.833	-441.268
1	55	0.833	-442.016
1	56	0.833	-442.585
1	57	0.833	-443.068
1	58	0.833	-442.906
1	59	0.833	-444.169
1	60	0.833	-444.197
1	61	0.833	-442.742
1	62	0.833	-442.543
1	63	0.833	-441.592
1	64	0.833	-439.52
#SDC1-V2
2	1	0.833	-439.335
2	2	0.833	-439.902
2	3	0.833	-440.058
2	4	0.833	-440.174
2	5	0.833	-442.554
2	6	0.833	-441.961
2	7	0.833	-442.763
2	8	0.833	-442.348
2	9	0.833	-442.658
2	10	0.833	-442.213
2	11	0.833	-443.656
2	12	0.833	-441.676
2	13	0.833	-442.04
2	14	0.833	-440.804
2	15	0.833	-441.092
2	16	0.833	-440.962
2	17	0.833	-444.864
2	18	0.833	-445.64
2	19	0.833	-445.207
2	20	0.833	-445.118
2	21	0.833	-446.829
2	22	0.833	-444.799
2	23	0.833	-445.403
2	24	0.833	-445.073
2	25	0.833	-446.077
2	26	0.833	-445.545
2	27	0.833	-444.695
2	28	0.833	-443.747
2	29	0.833	-443.446
2	30	0.833	-444.201
2	31	0.833	-443.396
2	32	0.833	-443.242
2	33	0.833	-445.255
2	34	0.833	-445.225
2	35	0.833	-444.791
2	36	0.833	-444.234
2	37	0.833	-446.436
2	38	0.833	-445.369
2	39	0.833	-445.255
2	40	0.833	-445.158
2	41	0.833	-446.449
2	42	0.833	-444.876
2	43	0.833	-445.278
2	44	0.833	-444.092
2	45	0.833	-444.082
2	46	0.833	-443.865
2	47	0.833	-443.021
2	48	0.833	-442.402
2	49	0.833	-441.362
2	50	0.833	-441.239
2	51	0.833	-440.619
2	52	0.833	-440.914
2	53	0.833	-442.753
2	54	0.833	-441.447
2	55	0.833	-443.642
2	56	0.833	-442.797
2	57	0.833	-444.26
2	58	0.833	-442.923
2	59	0.833	-442.924
2	60	0.833	-442.153
2	61	0.833	-443.082
2	62	0.833	-442.963
2	63	0.833	-440.865
2	64	0.833	-441.082
#SDC1-X1
3	1	0.833	-443.055
3	2	0.833	-444.715
3	3	0.833	-445.003
3	4	0.833	-444.499
3	5	0.833	-446.201
3	6	0.833	-445.424
3	7	0.833	-446.353
3	8	0.833	-445.838
3	9	0.833	-447.098
3	10	0.833	-446.054
3	11	0.833	-447.001
3	12	0.833	-446.729
3	13	0.833	-446.648
3	14	0.833	-446.458
3	15	0.833	-445.67
3	16	0.833	-444.658
3	17	0.833	-443.79
3	18	0.833	-444.942
3	19	0.833	-445.372
3	20	0.833	-445.526
3	21	0.833	-446.094
3	22	0.833	-445.873
3	23	0.833	-445.936
3	24	0.833	-445.397
3	25	0.833	-446.765
3	26	0.833	-446.267
3	27	0.833	-445.72
3	28	0.833	-444.801
3	29	0.833	-444.283
3	30	0.833	-444.361
3	31	0.833	-444.318
3	32	0.833	-443.922
3	33	0.833	-442.686
3	34	0.833	-442.007
3	35	0.833	-443.158
3	36	0.833	-442.109
3	37	0.833	-444.816
3	38	0.833	-443.947
3	39	0.833	-444.731
3	40	0.833	-443.588
3	41	0.833	-444.177
3	42	0.833	-443.838
3	43	0.833	-442.489
3	44	0.833	-440.633
3	45	0.833	-442.251
3	46	0.833	-442.591
3	47	0.833	-442.08
3	48	0.833	-441.744
3	49	0.833	-439.908
3	50	0.833	-439.683
3	51	0.833	-440.511
3	52	0.833	-440.079
3	53	0.833	-437.673
3	54	0.833	-440.145
3	55	0.833	-441.317
3	56	0.833	-441.802
3	57	0.833	-442.3
3	58	0.833	-442.536
3	59	0.833	-443.701
3	60	0.833	-441.637
3	61	0.833	-441.56
3	62	0.833	-441.746
3	63	0.833	-440.355
3	64	0.833	-440.114
#SDC1-X2
4	1	0.833	-441.944
4	2	0.833	-444.853
4	3	0.833	-444.356
4	4	0.833	-444.753
4	5	0.833	-444.799
4	6	0.833	-445.797
4	7	0.833	-445.531
4	8	0.833	-445.412
4	9	0.833	-446.53
4	10	0.833	-446.733
4	11	0.833	-446.748
4	12	0.833	-447.403
4	13	0.833	-445.976
4	14	0.833	-446.478
4	15	0.833	-444.712
4	16	0.833	-444.777
4	17	0.833	-443.681
4	18	0.833	-445.33
4	19	0.833	-444.839
4	20	0.833	-445.692
4	21	0.833	-444.874
4	22	0.833	-444.919
4	23	0.833	-445.229
4	24	0.833	-444.93
4	25	0.833	-444.957
4	26	0.833	-444.804
4	27	0.833	-444.358
4	28	0.833	-445.008
4	29	0.833	-444.199
4	30	0.833	-443.892
4	31	0.833	-443.456
4	32	0.833	-443.339
4	33	0.833	-442.624
4	34	0.833	-442.882
4	35	0.833	-442.508
4	36	0.833	-442.118
4	37	0.833	-443.422
4	38	0.833	-444.529
4	39	0.833	-444.741
4	40	0.833	-444.315
4	41	0.833	-443.749
4	42	0.833	-443.88
4	43	0.833	-443.309
4	44	0.833	-443.335
4	45	0.833	-442.629
4	46	0.833	-442.179
4	47	0.833	-441.377
4	48	0.833	-441.404
4	49	0.833	-439.552
4	50	0.833	-439.938
4	51	0.833	-441.098
4	52	0.833	-439.803
4	53	0.833	-440.09
4	54	0.833	-440.74
4	55	0.833	-440.647
4	56	0.833	-440.431
4	57	0.833	-440.851
4	58	0.833	-441.325
4	59	0.833	-441.928
4	60	0.833	-441.382
4	61	0.833	-441.98
4	62	0.833	-441.986
4	63	0.833	-440.16
4	64	0.833	-439.021
#SDC1-U1
5	1	0.833	-441.775
5	2	0.833	-443.463
5	3	0.833	-445.073
5	4	0.833	-445.018
5	5	0.833	-445.389
5	6	0.833	-443.345
5	7	0.833	-445.109
5	8	0.833	-445.218
5	9	0.833	-446.908
5	10	0.833	-445.834
5	11	0.833	-445.83
5	12	0.833	-446.48
5	13	0.833	-445.939
5	14	0.833	-444.898
5	15	0.833	-445.116
5	16	0.833	-444.635
5	17	0.833	-444.089
5	18	0.833	-444.138
5	19	0.833	-444.719
5	20	0.833	-443.08
5	21	0.833	-445.438
5	22	0.833	-445.715
5	23	0.833	-445.293
5	24	0.833	-445.585
5	25	0.833	-446.47
5	26	0.833	-444.898
5	27	0.833	-445.309
5	28	0.833	-444.637
5	29	0.833	-444.365
5	30	0.833	-443.671
5	31	0.833	-443.536
5	32	0.833	-444.956
5	33	0.833	-442.007
5	34	0.833	-441.477
5	35	0.833	-442.954
5	36	0.833	-441.28
5	37	0.833	-442.163
5	38	0.833	-442.598
5	39	0.833	-442.41
5	40	0.833	-441.851
5	41	0.833	-441.067
5	42	0.833	-442.527
5	43	0.833	-440.962
5	44	0.833	-441.31
5	45	0.833	-442.817
5	46	0.833	-441.298
5	47	0.833	-440.003
5	48	0.833	-440.937
