###SDC4-Y1
#
35	1	0.833	-800.941
35	2	0.833	-830.174
35	3	0.833	-827.346
35	4	0.833	-841.762
35	5	0.833	-845.965
35	6	0.833	-842.228
35	7	0.833	-846.699
35	8	0.833	-844.151
35	9	0.833	-839.102
35	10	0.833	-844.097
35	11	0.833	-838.29
35	12	0.833	-840.807
35	13	0.833	-848.775
35	14	0.833	-843.615
35	15	0.833	-846.997
35	16	0.833	-845.128
35	17	0.833	-844.89
35	18	0.833	-842.503
35	19	0.833	-842.335
35	20	0.833	-844.675
35	21	0.833	-839.996
35	22	0.833	-840.849
35	23	0.833	-838.991
35	24	0.833	-834.654
35	25	0.833	-843.063
35	26	0.833	-830.75
35	27	0.833	-841.356
35	28	0.833	-839.807
35	29	0.833	-838.787
35	30	0.833	-834.313
35	31	0.833	-835.407
35	32	0.833	-829.961
35	33	0.833	-837.909
35	34	0.833	-834.687
35	35	0.833	-838.134
35	36	0.833	-838.604
35	37	0.833	-842.787
35	38	0.833	-838.516
35	39	0.833	-841.484
35	40	0.833	-836.874
35	41	0.833	-842.931
35	42	0.833	-841.128
35	43	0.833	-842.595
35	44	0.833	-843.495
35	45	0.833	-846.374
35	46	0.833	-841.287
35	47	0.833	-844.626
35	48	0.833	-842.404
35	49	0.833	-844.001
35	50	0.833	-844.928
35	51	0.833	-851.485
35	52	0.833	-844.573
35	53	0.833	-848.677
35	54	0.833	-844.555
35	55	0.833	-853.39
35	56	0.833	-847.292
35	57	0.833	-845.346
35	58	0.833	-852.928
35	59	0.833	-850.546
35	60	0.833	-844.035
35	61	0.833	-835.537
35	62	0.833	-838.724
35	63	0.833	-848.037
35	64	0.833	-833.177
###SDC4-Y2
#
36	1	0.833	-834.516
36	2	0.833	-856.067
36	3	0.833	-849.693
36	4	0.833	-851.135
36	5	0.833	-848.635
36	6	0.833	-849.773
36	7	0.833	-847.316
36	8	0.833	-850.371
36	9	0.833	-849.385
36	10	0.833	-848.419
36	11	0.833	-850.811
36	12	0.833	-853.684
36	13	0.833	-851.405
36	14	0.833	-848.718
36	15	0.833	-851.505
36	16	0.833	-849.874
36	17	0.833	-845.606
36	18	0.833	-846.556
36	19	0.833	-843.051
36	20	0.833	-850.78
36	21	0.833	-845.011
36	22	0.833	-842.882
36	23	0.833	-840.813
36	24	0.833	-841.035
36	25	0.833	-843.781
36	26	0.833	-845.404
36	27	0.833	-845.833
36	28	0.833	-845.161
36	29	0.833	-840.821
36	30	0.833	-841.79
36	31	0.833	-840.757
36	32	0.833	-841.248
36	33	0.833	-842.702
36	34	0.833	-845.098
36	35	0.833	-845.296
36	36	0.833	-848.315
36	37	0.833	-844.003
36	38	0.833	-850.364
36	39	0.833	-842.277
36	40	0.833	-848.843
36	41	0.833	-845.706
36	42	0.833	-850.309
36	43	0.833	-849.325
36	44	0.833	-849.832
36	45	0.833	-847.326
36	46	0.833	-848.884
36	47	0.833	-851.702
36	48	0.833	-851.793
36	49	0.833	-852.282
36	50	0.833	-851.865
36	51	0.833	-851.093
36	52	0.833	-848.024
36	53	0.833	-852.311
36	54	0.833	-854.215
36	55	0.833	-858.507
36	56	0.833	-851.611
36	57	0.833	-850.575
36	58	0.833	-857.333
36	59	0.833	-850.785
36	60	0.833	-853.552
36	61	0.833	-864.2
36	62	0.833	-851.884
36	63	0.833	-852.638
36	64	0.833	-839.146
###SDC4-X1
#
37	1	0.833	-830.604
37	2	0.833	-828.554
37	3	0.833	-846.77
37	4	0.833	-847.022
37	5	0.833	-827.292
37	6	0.833	-800.065
37	7	0.833	-800.355
