#########################################################
# BFT U                                                 #
#########################################################
110	0	0	0	2	3	0.00178641	-0.318775	9.09169
110	0	1	0	2	3	4.70743e-11	-0.144891	5.11404
110	0	2	0	2	3	1.02948e-11	-0.15632	6.36466
110	0	3	0	2	3	0.00177949	-0.313144	9.50635
110	0	4	0	2	3	0.00915559	-0.929295	21.9598
110	0	5	0	2	3	0.00660275	-0.72792	18.572
110	0	6	0	2	3	7.86737e-11	-0.159673	5.95234
110	0	7	0	2	3	0.00420814	-0.542929	15.0883
110	0	8	0	2	3	0.00567301	-0.645186	16.3468
110	0	9	0	2	3	8.04912e-15	-0.141771	5.52634
110	0	10	0	2	3	0.00507578	-0.598939	15.6506
110	0	11	0	2	3	9.9809e-13	-0.151198	6.02846
110	0	12	0	2	3	0.00110169	-0.286669	8.4363
110	0	13	0	2	3	1.05471e-13	-0.176672	7.90317
110	0	14	0	2	3	0.00329498	-0.472608	13.6485
110	0	15	0	2	3	0.001544	-0.324676	11.4403
110	0	16	0	2	3	0.00464081	-0.580019	15.6234
110	0	17	0	2	3	0.00322937	-0.469308	14.2922
110	0	18	0	2	3	0.00412838	-0.555268	15.5874
110	0	19	0	2	3	0.00378045	-0.513925	13.6559
110	0	20	0	2	3	0.00381286	-0.526422	14.6345
110	0	21	0	2	3	1.00475e-13	-0.193115	8.85981
110	0	22	0	2	3	0.00148752	-0.365523	12.709
110	0	23	0	2	3	0.00235374	-0.396315	12.2086
110	0	24	0	2	3	0.00423085	-0.56922	15.9738
110	0	25	0	2	3	0.0031867	-0.464988	14.0549
110	0	26	0	2	3	0.00418195	-0.582637	17.0955
110	0	27	0	2	3	0.00436814	-0.561554	15.4982
110	0	28	0	2	3	0.00473221	-0.595277	15.4841
110	0	29	0	2	3	0.0034571	-0.489181	14.5753
110	0	30	0	2	3	0.00441158	-0.597838	17.1466
110	0	31	0	2	3	9.07607e-14	-0.209789	9.35849
110	0	32	0	2	3	0.00340906	-0.517993	14.9958
110	0	33	0	2	3	0.00241554	-0.417945	12.6029
110	0	34	0	2	3	0.00492864	-0.640086	18.1214
110	0	35	0	2	3	0.00181157	-0.365721	12.6079
110	0	36	0	2	3	0.00427323	-0.57393	15.6673
110	0	37	0	2	3	0.000896279	-0.282536	10.7908
110	0	38	0	2	3	0.00450525	-0.596381	16.6134
110	0	39	0	2	3	0.00218852	-0.407876	13.5785
110	0	40	0	2	3	0.00420287	-0.574382	15.7336
110	0	41	0	2	3	0.00227226	-0.405623	13.4497
110	0	42	0	2	3	0.00489446	-0.629299	17.3335
110	0	43	0	2	3	0.00153997	-0.348927	12.837
110	0	44	0	2	3	0.00348609	-0.530581	15.2141
110	0	45	0	2	3	0.00432208	-0.583307	16.9029
110	0	46	0	2	3	0.00397612	-0.583428	17.5405
110	0	47	0	2	3	0.00237457	-0.417687	14.3087
110	0	48	0	2	3	0.0043201	-0.585072	16.1062
110	0	49	0	2	3	0.00319392	-0.494583	15.6324
110	0	50	0	2	3	0.00420572	-0.587857	17.7202
110	0	51	0	2	3	0.00397494	-0.561682	16.9127
110	0	52	0	2	3	0.00425415	-0.582397	15.7346
110	0	53	0	2	3	0.0040761	-0.570055	17.0444
110	0	54	0	2	3	0.00359578	-0.539139	15.4569
110	0	55	0	2	3	0.0030665	-0.484595	16.1931
110	0	56	0	2	3	0.00359892	-0.554599	16.8346
110	0	57	0	2	3	0.00418952	-0.577904	16.8691
110	0	58	0	2	3	0.00423969	-0.598045	16.8268
110	0	59	0	2	3	0.00203419	-0.400952	14.2622
110	0	60	0	2	3	0.00433145	-0.599486	16.2809
110	0	61	0	2	3	0.00323099	-0.509794	15.4214
110	0	62	0	2	3	0.00367934	-0.535352	15.1505
110	0	63	0	2	3	0.00263123	-0.454756	14.9373
110	0	64	0	2	3	0.00399746	-0.580766	16.7458
110	0	65	0	2	3	0.00394917	-0.572556	17.7022
110	0	66	0	2	3	0.00463388	-0.6424	19.1727
110	0	67	0	2	3	0.00392618	-0.573783	16.952
110	0	68	0	2	3	0.0037253	-0.574059	17.2955
110	0	69	0	2	3	0.00397519	-0.568611	17.0904
110	0	70	0	2	3	0.00418287	-0.60531	17.7077
110	0	71	0	2	3	0.00462453	-0.630656	17.864
110	0	72	0	2	3	0.00382403	-0.573375	17.0404
110	0	73	0	2	3	0.00383834	-0.569057	17.0824
110	0	74	0	2	3	0.00424965	-0.60998	17.8274
110	0	75	0	2	3	0.00430531	-0.599692	17.8627
110	0	76	0	2	3	0.00441869	-0.607858	16.6932
110	0	77	0	2	3	0.00390374	-0.574645	17.8014
110	0	78	0	2	3	0.00444692	-0.624164	18.4244
110	0	79	0	2	3	0.00447993	-0.614338	17.1696
110	0	80	0	2	3	0.00390545	-0.57579	17.2351
110	0	81	0	2	3	0.00446214	-0.607279	17.9999
110	0	82	0	2	3	0.00470091	-0.6297	17.7237
110	0	83	0	2	3	0.00427965	-0.60072	17.7619
110	0	84	0	2	3	0.004594	-0.626504	17.6665
110	0	85	0	2	3	0.00447898	-0.616628	17.6597
110	0	86	0	2	3	0.00423676	-0.610122	18.1748
110	0	87	0	2	3	0.00413396	-0.59985	18.6182
110	0	88	0	2	3	0.00446338	-0.612532	17.7354
110	0	89	0	2	3	0.00459158	-0.626101	18.3683
110	0	90	0	2	3	0.00429791	-0.605635	17.7947
110	0	91	0	2	3	0.00452043	-0.625052	17.9517
110	0	92	0	2	3	0.00418335	-0.60832	17.7959
110	0	93	0	2	3	0.00409629	-0.582225	17.2125
110	0	94	0	2	3	0.00399312	-0.59794	18.4954
110	0	95	0	2	3	0.00398365	-0.5822	17.9313
110	0	96	0	2	3	0.00422267	-0.610234	18.4164
110	0	97	0	2	3	0.00451778	-0.616057	17.6761
110	0	98	0	2	3	0.00413399	-0.60079	17.1933
110	0	99	0	2	3	0.00451269	-0.614365	17.3357
110	0	100	0	2	3	0.00423767	-0.606427	17.8837
110	0	101	0	2	3	0.00392216	-0.574275	17.8209
110	0	102	0	2	3	0.00437679	-0.61541	18.2162
110	0	103	0	2	3	0.00432898	-0.602536	17.8406
110	0	104	0	2	3	0.00395788	-0.581436	16.4864
110	0	105	0	2	3	0.00442903	-0.608033	17.845
110	0	106	0	2	3	0.00418034	-0.599102	16.9012
110	0	107	0	2	3	0.00453015	-0.614772	17.5123
110	0	108	0	2	3	0.00499826	-0.660406	18.7391
110	0	109	0	2	3	0.00321575	-0.512307	15.8787
110	0	110	0	2	3	0.00390565	-0.578815	17.2982
110	0	111	0	2	3	0.00418193	-0.599819	17.8181
110	0	112	0	2	3	0.00409054	-0.58009	16.905
110	0	113	0	2	3	0.00406511	-0.573601	16.9726
110	0	114	0	2	3	0.00467045	-0.632168	18.2552
110	0	115	0	2	3	0.00461494	-0.617783	17.8174
110	0	116	0	2	3	0.00453185	-0.624437	17.7362
110	0	117	0	2	3	0.00402448	-0.575684	17.0608
110	0	118	0	2	3	0.00434	-0.619465	18.4255
110	0	119	0	2	3	0.00416789	-0.578167	16.216
110	0	120	0	2	3	0.00454517	-0.63453	19.1057
110	0	121	0	2	3	0.00466902	-0.621551	17.6334
110	0	122	0	2	3	0.00317753	-0.515049	16.7096
110	0	123	0	2	3	0.00347806	-0.526539	16.308
110	0	124	0	2	3	0.000174236	-0.250825	10.5465
110	0	125	0	2	3	0.00821752	-0.839244	18.491
110	0	126	0	2	3	0.00326685	-0.507975	15.2277
110	0	127	0	2	3	0.00579518	-0.696305	18.1334
110	0	128	0	2	3	0.0048253	-0.666603	19.6768
110	0	129	0	2	3	0.00423924	-0.611414	17.3337
110	0	130	0	2	3	0.00326607	-0.525943	16.6914
110	0	131	0	2	3	0.00141352	-0.359668	13.0544
110	0	132	0	2	3	0.00363464	-0.552184	16.5251
110	0	133	0	2	3	0.00345943	-0.5193	15.2361
110	0	134	0	2	3	0.00378703	-0.580451	17.8276
110	0	135	0	2	3	0.00412858	-0.574218	16.5755
